Province/State,Country/Region,Latitude,Longitude,Date,Confirmed,Deaths,Recovered,Active,WHO Region,Case_Fatality_Rate,Recovery_Rate
Unknown,Uganda,1.373333,32.290275,2020-05-02,88,0,52,36,Africa,0.0,0.5909090909090909
Unknown,Ukraine,48.3794,31.1656,2020-05-02,11411,279,1498,9634,Europe,0.02445009201647533,0.13127683813863816
Unknown,United Arab Emirates,23.424076,53.847818,2020-05-02,13599,119,2664,10816,Eastern Mediterranean,0.008750643429663946,0.19589675711449372
Bermuda,United Kingdom,32.3078,-64.7505,2020-05-02,114,7,51,56,Europe,0.06140350877192982,0.4473684210526316
Cayman Islands,United Kingdom,19.3133,-81.2546,2020-05-02,74,1,10,63,Europe,0.013513513513513514,0.13513513513513514
Channel Islands,United Kingdom,49.3723,-2.3644,2020-05-02,543,41,406,96,Europe,0.07550644567219153,0.7476979742173112
Gibraltar,United Kingdom,36.1408,-5.3536,2020-05-02,144,0,132,12,Europe,0.0,0.9166666666666666
Isle of Man,United Kingdom,54.2361,-4.5481,2020-05-02,320,22,271,27,Europe,0.06875,0.846875
Montserrat,United Kingdom,16.742498,-62.187366,2020-05-02,11,1,2,8,Europe,0.09090909090909091,0.18181818181818182
Unknown,United Kingdom,55.3781,-3.436,2020-05-02,185491,28149,0,157342,Europe,0.15175399345520807,0.0
Unknown,Uruguay,-32.5228,-55.7658,2020-05-02,652,17,440,195,Americas,0.02607361963190184,0.6748466257668712
Unknown,US,40.0,-100.0,2020-05-02,1136024,67681,175382,892961,Americas,0.059577086399583104,0.1543823017823567
Unknown,Uzbekistan,41.377491,64.585262,2020-05-02,2118,9,1271,838,Europe,0.00424929178470255,0.6000944287063267
Unknown,Venezuela,6.4238,-66.5897,2020-05-02,345,10,148,187,Americas,0.028985507246376812,0.4289855072463768
Unknown,Vietnam,14.058324,108.277199,2020-05-02,270,0,219,51,Western Pacific,0.0,0.8111111111111111
Unknown,Zambia,-13.133897,27.849332,2020-05-02,119,3,75,41,Africa,0.025210084033613446,0.6302521008403361
Unknown,Zimbabwe,-19.015438,29.154857,2020-05-02,34,4,5,25,Africa,0.11764705882352941,0.14705882352941177
Unknown,Dominica,15.415,-61.371,2020-05-02,16,0,13,3,Americas,0.0,0.8125
Unknown,Grenada,12.1165,-61.679,2020-05-02,21,0,13,8,Americas,0.0,0.6190476190476191
Unknown,Mozambique,-18.665695,35.529562,2020-05-02,79,0,0,79,Africa,0.0,0.0
Unknown,Syria,34.802075,38.996815,2020-05-02,44,3,0,41,Eastern Mediterranean,0.06818181818181818,0.0
Unknown,Timor-Leste,-8.874217,125.727539,2020-05-02,24,0,0,24,South-East Asia,0.0,0.0
Unknown,Belize,17.1899,-88.4976,2020-05-02,18,2,13,3,Americas,0.1111111111111111,0.7222222222222222
Unknown,Laos,19.85627,102.495496,2020-05-02,19,0,9,10,Western Pacific,0.0,0.47368421052631576
Unknown,Libya,26.3351,17.228331,2020-05-02,63,3,22,38,Eastern Mediterranean,0.047619047619047616,0.3492063492063492
Unknown,West Bank and Gaza,31.9522,35.2332,2020-05-02,353,2,76,275,Eastern Mediterranean,0.0056657223796034,0.21529745042492918
Unknown,Guinea-Bissau,11.8037,-15.1804,2020-05-02,257,1,19,237,Africa,0.0038910505836575876,0.07392996108949416
Unknown,Mali,17.570692,-3.996166,2020-05-02,544,26,206,312,Africa,0.04779411764705882,0.3786764705882353
Unknown,Saint Kitts and Nevis,17.357822,-62.782998,2020-05-02,15,0,8,7,Americas,0.0,0.5333333333333333
Northwest Territories,Canada,64.8255,-124.8457,2020-05-02,5,0,0,5,Americas,0.0,0.0
Yukon,Canada,64.2823,-135.0,2020-05-02,11,0,0,11,Americas,0.0,0.0
Unknown,Kosovo,42.602636,20.902977,2020-05-02,823,22,336,465,Europe,0.026731470230862697,0.4082624544349939
Unknown,Burma,21.9162,95.956,2020-05-02,151,6,37,108,South-East Asia,0.039735099337748346,0.24503311258278146
Anguilla,United Kingdom,18.2206,-63.0686,2020-05-02,3,0,3,0,Europe,0.0,1.0
British Virgin Islands,United Kingdom,18.4207,-64.64,2020-05-02,6,1,3,2,Europe,0.16666666666666666,0.5
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,2020-05-02,12,1,5,6,Europe,0.08333333333333333,0.4166666666666667
Unknown,Botswana,-22.3285,24.6849,2020-05-02,23,1,8,14,Africa,0.043478260869565216,0.34782608695652173
Unknown,Burundi,-3.3731,29.9189,2020-05-02,15,1,7,7,Africa,0.06666666666666667,0.4666666666666667
Unknown,Sierra Leone,8.460555,-11.779889,2020-05-02,155,8,21,126,Africa,0.05161290322580645,0.13548387096774195
Unknown,Malawi,-13.2543,34.3015,2020-05-02,38,3,9,26,Africa,0.07894736842105263,0.23684210526315788
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-05-02,13,0,13,0,Europe,0.0,1.0
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-05-02,1,0,0,1,Europe,0.0,0.0
Unknown,South Sudan,6.877,31.307,2020-05-02,45,0,0,45,Africa,0.0,0.0
Unknown,Western Sahara,24.2155,-12.8858,2020-05-02,6,0,5,1,Africa,0.0,0.8333333333333334
Unknown,Sao Tome and Principe,0.1864,6.6131,2020-05-02,16,1,4,11,Africa,0.0625,0.25
Unknown,Yemen,15.552727,48.516388,2020-05-02,10,2,1,7,Eastern Mediterranean,0.2,0.1
Unknown,Comoros,-11.6455,43.3333,2020-05-02,3,0,0,3,Africa,0.0,0.0
Unknown,Tajikistan,38.861,71.2761,2020-05-02,76,2,0,74,Europe,0.02631578947368421,0.0
Unknown,Afghanistan,33.93911,67.709953,2020-05-03,2704,85,345,2274,Eastern Mediterranean,0.03143491124260355,0.1275887573964497
Unknown,Albania,41.1533,20.1683,2020-05-03,795,31,531,233,Europe,0.0389937106918239,0.6679245283018868
Unknown,Algeria,28.0339,1.6596,2020-05-03,4474,463,1936,2075,Africa,0.10348681269557443,0.43272239606616003
Unknown,Andorra,42.5063,1.5218,2020-05-03,748,45,493,210,Europe,0.06016042780748663,0.6590909090909091
Unknown,Angola,-11.2027,17.8739,2020-05-03,35,2,11,22,Africa,0.05714285714285714,0.3142857142857143
Unknown,Antigua and Barbuda,17.0608,-61.7964,2020-05-03,25,3,15,7,Americas,0.12,0.6
Unknown,Argentina,-38.4161,-63.6167,2020-05-03,4783,246,1354,3183,Americas,0.05143215555090947,0.28308592933305454
Unknown,Armenia,40.0691,45.0382,2020-05-03,2386,35,1035,1316,Europe,0.014668901927912825,0.433780385582565
Australian Capital Territory,Australia,-35.4735,149.0124,2020-05-03,106,3,103,0,Western Pacific,0.02830188679245283,0.9716981132075472
New South Wales,Australia,-33.8688,151.2093,2020-05-03,3033,42,2328,663,Western Pacific,0.013847675568743818,0.7675568743818002
Northern Territory,Australia,-12.4634,130.8456,2020-05-03,29,0,24,5,Western Pacific,0.0,0.8275862068965517
Queensland,Australia,-27.4698,153.0251,2020-05-03,1038,6,980,52,Western Pacific,0.005780346820809248,0.9441233140655106
South Australia,Australia,-34.9285,138.6007,2020-05-03,438,4,427,7,Western Pacific,0.0091324200913242,0.9748858447488584
Tasmania,Australia,-42.8821,147.3272,2020-05-03,221,13,164,44,Western Pacific,0.058823529411764705,0.7420814479638009
Victoria,Australia,-37.8136,144.9631,2020-05-03,1406,18,1300,88,Western Pacific,0.012802275960170697,0.9246088193456614
Western Australia,Australia,-31.9505,115.8605,2020-05-03,551,9,523,19,Western Pacific,0.016333938294010888,0.9491833030852994
Unknown,Austria,47.5162,14.5501,2020-05-03,15597,598,13228,1771,Europe,0.038340706546130664,0.8481118163749439
Unknown,Azerbaijan,40.1431,47.5769,2020-05-03,1932,25,1441,466,Europe,0.012939958592132506,0.7458592132505176
Unknown,Bahamas,25.025885,-78.035889,2020-05-03,83,11,24,48,Americas,0.13253012048192772,0.2891566265060241
Unknown,Bahrain,26.0275,50.55,2020-05-03,3383,8,1718,1657,Eastern Mediterranean,0.0023647650014779783,0.5078332840673958
Unknown,Bangladesh,23.685,90.3563,2020-05-03,9455,177,1063,8215,South-East Asia,0.01872025383395029,0.11242728714965626
Unknown,Barbados,13.1939,-59.5432,2020-05-03,82,7,44,31,Americas,0.08536585365853659,0.5365853658536586
Unknown,Belarus,53.7098,27.9534,2020-05-03,16705,99,3196,13410,Europe,0.005926369350493864,0.19131996408260998
Unknown,Belgium,50.8333,4.469936,2020-05-03,49906,7844,12309,29753,Europe,0.15717548992105157,0.24664369013745843
Unknown,Benin,9.3077,2.3158,2020-05-03,90,2,42,46,Africa,0.022222222222222223,0.4666666666666667
Unknown,Bhutan,27.5142,90.4336,2020-05-03,7,0,5,2,South-East Asia,0.0,0.7142857142857143
Unknown,Bolivia,-16.2902,-63.5887,2020-05-03,1594,76,166,1352,Americas,0.04767879548306148,0.10414052697616061
Unknown,Bosnia and Herzegovina,43.9159,17.6791,2020-05-03,1857,77,825,955,Europe,0.041464728056004305,0.44426494345718903
Unknown,Brazil,-14.235,-51.9253,2020-05-03,101826,7051,42991,51784,Americas,0.06924557578614499,0.42220061673835757
Unknown,Brunei,4.5353,114.7277,2020-05-03,138,1,128,9,Western Pacific,0.007246376811594203,0.927536231884058
Unknown,Bulgaria,42.7339,25.4858,2020-05-03,1618,73,308,1237,Europe,0.04511742892459827,0.1903584672435105
Unknown,Burkina Faso,12.2383,-1.5616,2020-05-03,662,45,540,77,Africa,0.06797583081570997,0.8157099697885196
Unknown,Cabo Verde,16.5388,-23.0418,2020-05-03,165,2,33,130,Africa,0.012121212121212121,0.2
Unknown,Cambodia,11.55,104.9167,2020-05-03,122,0,120,2,Western Pacific,0.0,0.9836065573770492
Unknown,Cameroon,3.848,11.5021,2020-05-03,2077,64,953,1060,Africa,0.030813673567645642,0.4588348579682234
Alberta,Canada,53.9333,-116.5765,2020-05-03,5766,95,0,5671,Americas,0.016475893166840096,0.0
British Columbia,Canada,53.7267,-127.6476,2020-05-03,2171,114,0,2057,Americas,0.0525103638876094,0.0
Manitoba,Canada,53.7609,-98.8139,2020-05-03,282,6,0,276,Americas,0.02127659574468085,0.0
New Brunswick,Canada,46.5653,-66.4619,2020-05-03,118,0,0,118,Americas,0.0,0.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-05-03,259,3,0,256,Americas,0.011583011583011582,0.0
Nova Scotia,Canada,44.682,-63.7443,2020-05-03,971,37,0,934,Americas,0.03810504634397528,0.0
Ontario,Canada,51.2538,-85.3232,2020-05-03,18574,1326,0,17248,Americas,0.0713901152148164,0.0
Prince Edward Island,Canada,46.5107,-63.4168,2020-05-03,27,0,0,27,Americas,0.0,0.0
Quebec,Canada,52.9399,-73.5491,2020-05-03,31873,2206,0,29667,Americas,0.06921218586264236,0.0
Saskatchewan,Canada,52.9399,-106.4509,2020-05-03,433,7,0,426,Americas,0.016166281755196306,0.0
Unknown,Central African Republic,6.6111,20.9394,2020-05-03,72,0,10,62,Africa,0.0,0.1388888888888889
Unknown,Chad,15.4542,18.7322,2020-05-03,117,10,39,68,Africa,0.08547008547008547,0.3333333333333333
Unknown,Chile,-35.6751,-71.543,2020-05-03,22441,260,10041,12140,Americas,0.011585936455594671,0.44743995365625416
Anhui,China,31.8257,117.2264,2020-05-03,991,6,985,0,Western Pacific,0.006054490413723511,0.9939455095862765
Beijing,China,40.1824,116.4142,2020-05-03,593,9,553,31,Western Pacific,0.01517706576728499,0.9325463743676222
Chongqing,China,30.0572,107.874,2020-05-03,579,6,573,0,Western Pacific,0.010362694300518135,0.9896373056994818
Fujian,China,26.0789,117.9874,2020-05-03,356,1,353,2,Western Pacific,0.0028089887640449437,0.9915730337078652
Gansu,China,35.7518,104.2861,2020-05-03,139,2,137,0,Western Pacific,0.014388489208633094,0.9856115107913669
Guangdong,China,23.3417,113.4244,2020-05-03,1588,8,1569,11,Western Pacific,0.005037783375314861,0.9880352644836272
Guangxi,China,23.8298,108.7881,2020-05-03,254,2,252,0,Western Pacific,0.007874015748031496,0.9921259842519685
Guizhou,China,26.8154,106.8748,2020-05-03,147,2,145,0,Western Pacific,0.013605442176870748,0.9863945578231292
Hainan,China,19.1959,109.7453,2020-05-03,168,6,162,0,Western Pacific,0.03571428571428571,0.9642857142857143
Hebei,China,39.549,116.1306,2020-05-03,328,6,0,322,Western Pacific,0.018292682926829267,0.0
Heilongjiang,China,47.862,127.7615,2020-05-03,944,13,657,274,Western Pacific,0.013771186440677966,0.6959745762711864
Henan,China,37.8957,114.9042,2020-05-03,1276,22,0,1254,Western Pacific,0.017241379310344827,0.0
Hong Kong,China,22.3,114.2,2020-05-03,1039,4,879,156,Western Pacific,0.0038498556304138597,0.8460057747834456
Hubei,China,30.9756,112.2707,2020-05-03,68128,4512,63616,0,Western Pacific,0.06622827618600281,0.9337717238139972
Hunan,China,27.6104,111.7088,2020-05-03,1019,4,1015,0,Western Pacific,0.003925417075564278,0.9960745829244357
Inner Mongolia,China,44.0935,113.9448,2020-05-03,201,1,156,44,Western Pacific,0.004975124378109453,0.7761194029850746
Jiangsu,China,32.9711,119.455,2020-05-03,653,0,650,3,Western Pacific,0.0,0.9954058192955589
Jiangxi,China,27.614,115.7221,2020-05-03,937,1,936,0,Western Pacific,0.0010672358591248667,0.9989327641408752
Jilin,China,43.6661,126.1923,2020-05-03,112,1,103,8,Western Pacific,0.008928571428571428,0.9196428571428571
Liaoning,China,41.2956,122.6085,2020-05-03,146,2,144,0,Western Pacific,0.0136986301369863,0.9863013698630136
Macau,China,22.1667,113.55,2020-05-03,45,0,39,6,Western Pacific,0.0,0.8666666666666667
Ningxia,China,37.2692,106.1655,2020-05-03,75,0,75,0,Western Pacific,0.0,1.0
Qinghai,China,35.7452,95.9956,2020-05-03,18,0,18,0,Western Pacific,0.0,1.0
Shaanxi,China,35.1917,108.8701,2020-05-03,306,3,263,40,Western Pacific,0.00980392156862745,0.8594771241830066
Shandong,China,36.3427,118.1498,2020-05-03,788,7,773,8,Western Pacific,0.008883248730964468,0.9809644670050761
Shanghai,China,31.202,121.4491,2020-05-03,655,7,615,33,Western Pacific,0.010687022900763359,0.9389312977099237
Shanxi,China,37.5777,112.2922,2020-05-03,198,0,180,18,Western Pacific,0.0,0.9090909090909091
Sichuan,China,30.6171,102.7103,2020-05-03,561,3,558,0,Western Pacific,0.0053475935828877,0.9946524064171123
Tianjin,China,39.3054,117.323,2020-05-03,190,3,186,1,Western Pacific,0.015789473684210527,0.9789473684210527
Tibet,China,31.6927,88.0924,2020-05-03,1,0,1,0,Western Pacific,0.0,1.0
Xinjiang,China,41.1129,85.2401,2020-05-03,76,3,73,0,Western Pacific,0.039473684210526314,0.9605263157894737
Yunnan,China,24.974,101.487,2020-05-03,185,2,181,2,Western Pacific,0.010810810810810811,0.9783783783783784
Zhejiang,China,29.1832,120.0934,2020-05-03,1268,1,1265,2,Western Pacific,0.0007886435331230284,0.9976340694006309
Unknown,Colombia,4.5709,-74.2973,2020-05-03,7668,340,1722,5606,Americas,0.04434011476264997,0.2245696400625978
Unknown,Congo (Brazzaville),-0.228,15.8277,2020-05-03,229,9,25,195,Africa,0.039301310043668124,0.1091703056768559
Unknown,Congo (Kinshasa),-4.0383,21.7587,2020-05-03,674,33,75,566,Africa,0.04896142433234421,0.11127596439169139
Unknown,Costa Rica,9.7489,-83.7534,2020-05-03,739,6,386,347,Americas,0.008119079837618403,0.5223274695534507
Unknown,Cote d'Ivoire,7.54,-5.5471,2020-05-03,1398,17,653,728,Africa,0.012160228898426323,0.4670958512160229
Unknown,Croatia,45.1,15.2,2020-05-03,2096,79,1489,528,Europe,0.03769083969465649,0.7104007633587787
Unknown,Cuba,21.521757,-77.781167,2020-05-03,1649,67,827,755,Americas,0.04063068526379624,0.501516070345664
Unknown,Cyprus,35.1264,33.4299,2020-05-03,872,15,296,561,Europe,0.017201834862385322,0.3394495412844037
Unknown,Czechia,49.8175,15.473,2020-05-03,7781,248,3587,3946,Europe,0.03187250996015936,0.4609947307544017
Faroe Islands,Denmark,61.8926,-6.9118,2020-05-03,187,0,185,2,Europe,0.0,0.9893048128342246
Greenland,Greenland,71.7069,-42.6043,2020-05-03,11,0,11,0,Europe,0.0,1.0
Unknown,Denmark,56.2639,9.5018,2020-05-03,9523,484,6987,2052,Europe,0.05082432006720571,0.7336973642759634
Unknown,Djibouti,11.8251,42.5903,2020-05-03,1112,2,686,424,Eastern Mediterranean,0.0017985611510791368,0.6169064748201439
Unknown,Dominican Republic,18.7357,-70.1627,2020-05-03,7954,333,1606,6015,Americas,0.04186572793562987,0.20191098818204678
Unknown,Ecuador,-1.8312,-78.1834,2020-05-03,29538,1564,3300,24674,Americas,0.052948743990791525,0.11172049563274426
Unknown,Egypt,26.820553,30.802498,2020-05-03,6465,429,1562,4474,Eastern Mediterranean,0.06635730858468677,0.24160866202629544
Unknown,El Salvador,13.7942,-88.8965,2020-05-03,490,11,154,325,Americas,0.022448979591836733,0.3142857142857143
Unknown,Equatorial Guinea,1.6508,10.2679,2020-05-03,315,1,9,305,Africa,0.0031746031746031746,0.02857142857142857
Unknown,Eritrea,15.1794,39.7823,2020-05-03,39,0,26,13,Africa,0.0,0.6666666666666666
Unknown,Estonia,58.5953,25.0136,2020-05-03,1700,55,259,1386,Europe,0.03235294117647059,0.15235294117647058
Unknown,Eswatini,-26.5225,31.4659,2020-05-03,112,1,12,99,Africa,0.008928571428571428,0.10714285714285714
Unknown,Ethiopia,9.145,40.4897,2020-05-03,135,3,75,57,Africa,0.022222222222222223,0.5555555555555556
Unknown,Fiji,-17.7134,178.065,2020-05-03,18,0,14,4,Western Pacific,0.0,0.7777777777777778
Unknown,Finland,61.92411,25.748151,2020-05-03,5254,230,3000,2024,Europe,0.04377617053673392,0.5709935287400076
French Guiana,France,3.9339,-53.1258,2020-05-03,128,1,98,29,Europe,0.0078125,0.765625
French Polynesia,France,-17.6797,149.4068,2020-05-03,58,0,51,7,Europe,0.0,0.8793103448275862
Guadeloupe,France,16.265,-61.551,2020-05-03,152,12,95,45,Europe,0.07894736842105263,0.625
Mayotte,France,-12.8275,45.166244,2020-05-03,650,6,235,409,Europe,0.009230769230769232,0.36153846153846153
New Caledonia,France,-20.904305,165.618042,2020-05-03,18,0,17,1,Europe,0.0,0.9444444444444444
Reunion,France,-21.1151,55.5364,2020-05-03,423,0,300,123,Europe,0.0,0.7092198581560284
Saint Barthelemy,France,17.9,-62.8333,2020-05-03,6,0,6,0,Europe,0.0,1.0
St Martin,France,18.0708,-63.0501,2020-05-03,38,3,27,8,Europe,0.07894736842105263,0.7105263157894737
Martinique,France,14.6415,-61.0242,2020-05-03,179,14,83,82,Europe,0.0782122905027933,0.46368715083798884
Unknown,France,46.2276,2.2137,2020-05-03,167272,24864,49973,92435,Europe,0.1486441245396719,0.2987529293605624
Unknown,Gabon,-0.8037,11.6094,2020-05-03,335,5,85,245,Africa,0.014925373134328358,0.2537313432835821
Unknown,Gambia,13.4432,-15.3101,2020-05-03,17,1,9,7,Africa,0.058823529411764705,0.5294117647058824
Unknown,Georgia,42.3154,43.3569,2020-05-03,589,9,223,357,Europe,0.015280135823429542,0.37860780984719866
Unknown,Germany,51.165691,10.451526,2020-05-03,165664,6866,130600,28198,Europe,0.041445335136179255,0.7883426694997102
Unknown,Ghana,7.9465,-1.0232,2020-05-03,2169,18,229,1922,Africa,0.008298755186721992,0.10557860765329645
Unknown,Greece,39.0742,21.8243,2020-05-03,2626,144,1374,1108,Europe,0.05483625285605483,0.5232292460015232
Unknown,Guatemala,15.7835,-90.2308,2020-05-03,703,17,72,614,Americas,0.02418207681365576,0.10241820768136557
Unknown,Guinea,9.9456,-9.6966,2020-05-03,1586,7,405,1174,Africa,0.004413619167717529,0.255359394703657
Unknown,Guyana,4.860416,-58.93018,2020-05-03,82,9,22,51,Americas,0.10975609756097561,0.2682926829268293
Unknown,Haiti,18.9712,-72.2852,2020-05-03,88,9,10,69,Americas,0.10227272727272728,0.11363636363636363
Unknown,Holy See,41.9029,12.4534,2020-05-03,11,0,2,9,Europe,0.0,0.18181818181818182
Unknown,Honduras,15.2,-86.2419,2020-05-03,1055,82,118,855,Americas,0.07772511848341232,0.11184834123222749
Unknown,Hungary,47.1625,19.5033,2020-05-03,2998,340,629,2029,Europe,0.1134089392928619,0.20980653769179453
Unknown,Iceland,64.9631,-19.0208,2020-05-03,1799,10,1717,72,Europe,0.005558643690939411,0.9544191217342969
Unknown,India,20.593684,78.96288,2020-05-03,42505,1391,11775,29339,South-East Asia,0.032725561698623694,0.2770262322079755
Unknown,Indonesia,-0.7893,113.9213,2020-05-03,11192,845,1876,8471,South-East Asia,0.07550035739814152,0.16761972837741243
Unknown,Iran,32.427908,53.688046,2020-05-03,97424,6203,78422,12799,Eastern Mediterranean,0.06367014288060437,0.8049556577434719
Unknown,Iraq,33.223191,43.679291,2020-05-03,2296,97,1490,709,Eastern Mediterranean,0.04224738675958188,0.6489547038327527
Unknown,Ireland,53.1424,-7.6921,2020-05-03,21506,1303,13386,6817,Europe,0.06058774295545429,0.6224309495024645
Unknown,Israel,31.046051,34.851612,2020-05-03,16208,232,9749,6227,Europe,0.014313919052319843,0.6014930898321816
Unknown,Italy,41.87194,12.56738,2020-05-03,210717,28884,81654,100179,Europe,0.1370748444596307,0.38750551687808765
Unknown,Jamaica,18.1096,-77.2975,2020-05-03,469,9,38,422,Americas,0.019189765458422176,0.08102345415778252
Unknown,Japan,36.204824,138.252924,2020-05-03,15061,560,3981,10520,Western Pacific,0.03718212602084855,0.26432507801606797
Unknown,Jordan,31.24,36.51,2020-05-03,461,9,367,85,Eastern Mediterranean,0.019522776572668113,0.7960954446854663
Unknown,Kazakhstan,48.0196,66.9237,2020-05-03,3920,27,1084,2809,Europe,0.0068877551020408165,0.27653061224489794
Unknown,Kenya,-0.0236,37.9062,2020-05-03,465,24,167,274,Africa,0.05161290322580645,0.35913978494623655
Unknown,South Korea,35.907757,127.766922,2020-05-03,10801,252,9217,1332,Western Pacific,0.023331173039533377,0.853346912322933
Unknown,Kuwait,29.31166,47.481766,2020-05-03,4983,38,1776,3169,Eastern Mediterranean,0.00762592815572948,0.3564118001204094
Unknown,Kyrgyzstan,41.20438,74.766098,2020-05-03,795,10,564,221,Europe,0.012578616352201259,0.7094339622641509
Unknown,Latvia,56.8796,24.6032,2020-05-03,879,16,348,515,Europe,0.01820250284414107,0.39590443686006827
Unknown,Lebanon,33.8547,35.8623,2020-05-03,737,25,200,512,Eastern Mediterranean,0.033921302578018994,0.27137042062415195
Unknown,Liberia,6.428055,-9.429499,2020-05-03,158,18,58,82,Africa,0.11392405063291139,0.3670886075949367
Unknown,Liechtenstein,47.14,9.55,2020-05-03,82,1,80,1,Europe,0.012195121951219513,0.975609756097561
Unknown,Lithuania,55.1694,23.8813,2020-05-03,1410,46,635,729,Europe,0.032624113475177303,0.450354609929078
Unknown,Luxembourg,49.8153,6.1296,2020-05-03,3824,96,3379,349,Europe,0.02510460251046025,0.8836297071129707
Unknown,Madagascar,-18.766947,46.869107,2020-05-03,149,0,98,51,Africa,0.0,0.6577181208053692
Unknown,Malaysia,4.210484,101.975766,2020-05-03,6298,105,4413,1780,Western Pacific,0.016671959352175292,0.7006986344871388
Unknown,Maldives,3.2028,73.2207,2020-05-03,527,1,18,508,South-East Asia,0.0018975332068311196,0.03415559772296015
Unknown,Malta,35.9375,14.3754,2020-05-03,477,4,392,81,Europe,0.008385744234800839,0.8218029350104822
Unknown,Mauritania,21.0079,-10.9408,2020-05-03,8,1,6,1,Africa,0.125,0.75
Unknown,Mauritius,-20.348404,57.552152,2020-05-03,332,10,315,7,Africa,0.030120481927710843,0.9487951807228916
Unknown,Mexico,23.6345,-102.5528,2020-05-03,23471,2154,13447,7870,Americas,0.0917728260406459,0.5729197733373099
Unknown,Moldova,47.4116,28.3699,2020-05-03,4121,125,1382,2614,Europe,0.030332443581654937,0.335355496238777
Unknown,Monaco,43.7333,7.4167,2020-05-03,95,4,78,13,Europe,0.042105263157894736,0.8210526315789474
Unknown,Mongolia,46.8625,103.8467,2020-05-03,39,0,10,29,Western Pacific,0.0,0.2564102564102564
Unknown,Montenegro,42.708678,19.37439,2020-05-03,322,8,249,65,Europe,0.024844720496894408,0.7732919254658385
Unknown,Morocco,31.7917,-7.0926,2020-05-03,4903,174,1438,3291,Eastern Mediterranean,0.035488476442994084,0.29328982255761776
Unknown,Namibia,-22.9576,18.4904,2020-05-03,16,0,8,8,Africa,0.0,0.5
Unknown,Nepal,28.1667,84.25,2020-05-03,75,0,16,59,South-East Asia,0.0,0.21333333333333335
Aruba,Netherlands,12.5211,-69.9683,2020-05-03,100,2,81,17,Europe,0.02,0.81
Curacao,Netherlands,12.1696,-68.99,2020-05-03,16,1,13,2,Europe,0.0625,0.8125
Sint Maarten,Netherlands,18.0425,-63.0548,2020-05-03,76,13,44,19,Europe,0.17105263157894737,0.5789473684210527
Unknown,Netherlands,52.1326,5.2913,2020-05-03,40571,5056,0,35515,Europe,0.1246210347292401,0.0
Unknown,New Zealand,-40.9006,174.886,2020-05-03,1487,20,1276,191,Western Pacific,0.013449899125756557,0.8581035642232683
Unknown,Nicaragua,12.865416,-85.207229,2020-05-03,15,5,7,3,Americas,0.3333333333333333,0.4666666666666667
Unknown,Niger,17.607789,8.081666,2020-05-03,750,36,518,196,Africa,0.048,0.6906666666666667
Unknown,Nigeria,9.082,8.6753,2020-05-03,2558,87,400,2071,Africa,0.03401094605160281,0.1563721657544957
Unknown,North Macedonia,41.6086,21.7453,2020-05-03,1511,84,945,482,Europe,0.05559232296492389,0.6254136333553938
Unknown,Norway,60.472,8.4689,2020-05-03,7847,211,32,7604,Europe,0.026889257040907354,0.004077991589142347
Unknown,Oman,21.512583,55.923255,2020-05-03,2568,12,750,1806,Eastern Mediterranean,0.004672897196261682,0.29205607476635514
Unknown,Pakistan,30.3753,69.3451,2020-05-03,20941,476,5635,14830,Eastern Mediterranean,0.022730528628050237,0.26908934625853587
Unknown,Panama,8.538,-80.7821,2020-05-03,7090,197,641,6252,Americas,0.02778561354019746,0.09040902679830748
Unknown,Papua New Guinea,-6.314993,143.95555,2020-05-03,8,0,0,8,Western Pacific,0.0,0.0
Unknown,Paraguay,-23.4425,-58.4438,2020-05-03,396,10,126,260,Americas,0.025252525252525252,0.3181818181818182
Unknown,Peru,-9.19,-75.0152,2020-05-03,45928,1286,13550,31092,Americas,0.028000348371363875,0.2950269987807002
Unknown,Philippines,12.879721,121.774017,2020-05-03,9223,607,1214,7402,Western Pacific,0.06581372655318227,0.13162745310636453
Unknown,Poland,51.9194,19.1451,2020-05-03,13693,678,3945,9070,Europe,0.049514350398013586,0.28810341050171623
Unknown,Portugal,39.3999,-8.2245,2020-05-03,25282,1043,1689,22550,Europe,0.04125464757535005,0.06680642354244126
Unknown,Qatar,25.3548,51.1839,2020-05-03,15551,12,1664,13875,Eastern Mediterranean,0.0007716545559771075,0.10700276509549225
Unknown,Romania,45.9432,24.9668,2020-05-03,13163,790,4869,7504,Europe,0.06001671351515612,0.36990047861429765
Unknown,Russia,61.52401,105.318756,2020-05-03,134687,1280,16639,116768,Europe,0.009503515558294416,0.12353827763629749
Unknown,Rwanda,-1.9403,29.8739,2020-05-03,259,0,124,135,Africa,0.0,0.47876447876447875
Unknown,Saint Lucia,13.9094,-60.9789,2020-05-03,18,0,15,3,Americas,0.0,0.8333333333333334
Unknown,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-05-03,16,0,8,8,Americas,0.0,0.5
Unknown,San Marino,43.9424,12.4578,2020-05-03,582,41,86,455,Europe,0.070446735395189,0.14776632302405499
Unknown,Saudi Arabia,23.885942,45.079162,2020-05-03,27011,184,4134,22693,Eastern Mediterranean,0.006812039539446892,0.15304875791344266
